t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
8.00000000e-02,4.30080001e-08,4.30080001e-08,7.60769917e-33,4.30079924e-08,1.96454137e-09,-4.01062610e-17,-2.13236748e-18,9.39964973e-15,-1.97991997e-13,-2.72967792e-38,1.62592761e-37,-5.00519236e-17,1.83302983e-37,-4.01062610e-17,-1.11231559e-40,0.00000000e+00,0.00000000e+00
8.10000000e-02,4.30080001e-08,4.30080001e-08,7.99533715e-33,4.30079922e-08,1.98912079e-09,-7.71451773e-17,-2.20951266e-18,9.51701732e-15,-2.00485827e-13,-2.90548908e-38,1.72981511e-37,-5.26580547e-17,1.92639690e-37,-7.71451773e-17,-1.26574767e-40,0.00000000e+00,0.00000000e+00
8.20000000e-02,4.30080001e-08,4.30080001e-08,8.39760260e-33,4.30079920e-08,2.01370110e-09,-4.24344141e-17,-2.25194707e-18,9.63437376e-15,-2.02980642e-13,-3.09031588e-38,1.83891022e-37,-5.53766056e-17,2.02328167e-37,-4.24344141e-17,-1.43864770e-40,0.00000000e+00,0.00000000e+00
8.30000000e-02,4.30080001e-08,4.30080001e-08,8.81485892e-33,4.30079918e-08,2.03828230e-09,-8.02986296e-17,-2.33224570e-18,9.75171845e-15,-2.05476475e-13,-3.28451093e-38,1.95340060e-37,-5.82116738e-17,2.12377073e-37,-8.02986296e-17,-1.63329424e-40,0.00000000e+00,0.00000000e+00
8.40000000e-02,4.30080001e-08,4.30080001e-08,9.24747398e-33,4.30079916e-08,2.06286442e-09,-4.48802810e-17,-2.37712598e-18,9.86905075e-15,-2.07973358e-13,-3.48843727e-38,2.07347750e-37,-6.11674899e-17,2.22795160e-37,-4.48802810e-17,-1.85220237e-40,0.00000000e+00,0.00000000e+00
8.50000000e-02,4.30080001e-08,4.30080001e-08,9.69582011e-33,4.30079914e-08,2.08744748e-09,-8.35953901e-17,-2.46072137e-18,9.98637000e-15,-2.10471328e-13,-3.70246874e-38,2.19933572e-37,-6.42484212e-17,2.33591273e-37,-8.35953901e-17,-2.09816570e-40,0.00000000e+00,0.00000000e+00
8.60000000e-02,4.30080001e-08,4.30080001e-08,1.01602741e-32,4.30079912e-08,2.11203148e-09,-4.74498185e-17,-2.50817119e-18,1.01036755e-14,-2.12970418e-13,-3.92699026e-38,2.33117348e-37,-6.74589759e-17,2.44774350e-37,-4.74498185e-17,-2.37426421e-40,0.00000000e+00,0.00000000e+00
8.70000000e-02,4.30080001e-08,4.30080001e-08,1.06412172e-32,4.30079910e-08,2.13661646e-09,-8.70421379e-17,-2.59521333e-18,1.02209666e-14,-2.15470666e-13,-4.16239827e-38,2.46919228e-37,-7.08038078e-17,2.56353420e-37,-8.70421379e-17,-2.68391350e-40,0.00000000e+00,0.00000000e+00
8.80000000e-02,4.30080001e-08,4.30080001e-08,1.11390351e-32,4.30079908e-08,2.16120242e-09,-5.01492745e-17,-2.64536260e-18,1.03382425e-14,-2.17972109e-13,-4.40910108e-38,2.61359683e-37,-7.42877198e-17,2.68337601e-37,-5.01492745e-17,-3.03087509e-40,0.00000000e+00,0.00000000e+00
8.90000000e-02,4.30080001e-08,4.30080001e-08,1.16541179e-32,4.30079906e-08,2.18578938e-09,-9.06458638e-17,-2.73600846e-18,1.04555024e-14,-2.20474787e-13,-4.66751932e-38,2.76459485e-37,-7.79156694e-17,2.80736097e-37,-9.06458638e-17,-3.41931404e-40,0.00000000e+00,0.00000000e+00
9.00000000e-02,4.30080001e-08,4.30080001e-08,1.21868604e-32,4.30079904e-08,2.21037736e-09,-5.29852020e-17,-2.78899367e-18,1.05727456e-14,-2.22978739e-13,-4.93808636e-38,2.92239691e-37,-8.16927724e-17,2.93558195e-37,-5.29852020e-17,-3.85381227e-40,0.00000000e+00,0.00000000e+00
9.10000000e-02,4.30080001e-08,4.30080001e-08,1.27376615e-32,4.30079901e-08,2.23496638e-09,-9.44138850e-17,-2.88340755e-18,1.06899711e-14,-2.25484007e-13,-5.22124883e-38,3.08721622e-37,-8.56243085e-17,3.06813267e-37,-9.44138850e-17,-4.33943593e-40,0.00000000e+00,0.00000000e+00
9.20000000e-02,4.30080001e-08,4.30080001e-08,1.33069249e-32,4.30079899e-08,2.25955645e-09,-5.59644731e-17,-2.93937203e-18,1.08071782e-14,-2.27990633e-13,-5.51746712e-38,3.25926843e-37,-8.97157254e-17,3.20510763e-37,-5.59644731e-17,-4.88175248e-40,0.00000000e+00,0.00000000e+00
9.30000000e-02,4.30080001e-08,4.30080001e-08,1.38950584e-32,4.30079897e-08,2.28414761e-09,-9.83538602e-17,-3.03772589e-18,1.09243659e-14,-2.30498661e-13,-5.82721596e-38,3.43877138e-37,-9.39726443e-17,3.34660209e-37,-9.83538602e-17,-5.48690918e-40,0.00000000e+00,0.00000000e+00
9.40000000e-02,4.30080001e-08,4.30080001e-08,1.45024747e-32,4.30079895e-08,2.30873985e-09,-5.90942950e-17,-3.09682018e-18,1.10415333e-14,-2.33008137e-13,-6.15098497e-38,3.62594480e-37,-9.84008650e-17,3.49271205e-37,-5.90942950e-17,-6.16165494e-40,0.00000000e+00,0.00000000e+00
9.50000000e-02,4.30080001e-08,4.30080001e-08,1.51295905e-32,4.30079893e-08,2.33333321e-09,-1.02473806e-16,-3.19929399e-18,1.11586794e-14,-2.35519106e-13,-6.48927940e-38,3.82100998e-37,-1.03006371e-16,3.64353419e-37,-1.02473806e-16,-6.91343165e-40,0.00000000e+00,0.00000000e+00
9.60000000e-02,4.30080001e-08,4.30080001e-08,1.57768273e-32,4.30079890e-08,2.35792770e-09,-6.23822252e-17,-3.26167621e-18,1.12758032e-14,-2.38031618e-13,-6.84262073e-38,4.02418948e-37,-1.07795336e-16,3.79916588e-37,-6.23822252e-17,-7.75040172e-40,0.00000000e+00,0.00000000e+00
9.70000000e-02,4.30080001e-08,4.30080001e-08,1.64446109e-32,4.30079888e-08,2.38252335e-09,-1.06782112e-16,-3.36845832e-18,1.13929037e-14,-2.40545720e-13,-7.21154749e-38,4.23570669e-37,-1.12774126e-16,3.95970508e-37,-1.06782112e-16,-8.68155436e-40,0.00000000e+00,0.00000000e+00
9.80000000e-02,4.30080001e-08,4.30080001e-08,1.71333717e-32,4.30079886e-08,2.40712016e-09,-6.58361891e-17,-3.43429451e-18,1.15099797e-14,-2.43061464e-13,-7.59661603e-38,4.45578540e-37,-1.17949311e-16,4.12525033e-37,-6.58361891e-17,-9.71674000e-40,0.00000000e+00,0.00000000e+00
9.90000000e-02,4.30080001e-08,4.30080001e-08,1.78435442e-32,4.30079883e-08,2.43171817e-09,-1.11287560e-16,-3.54558207e-18,1.16270301e-14,-2.45578902e-13,-7.99840145e-38,4.68464935e-37,-1.23327665e-16,4.29590069e-37,-1.11287560e-16,-1.08667938e-39,0.00000000e+00,0.00000000e+00
1.00000000e-01,4.30080001e-08,4.30080001e-08,1.85755679e-32,4.30079881e-08,2.45631740e-09,-6.94644966e-17,-3.61504657e-18,1.17440537e-14,-2.48098088e-13,-8.41749848e-38,4.92252165e-37,-1.28916177e-16,4.47175569e-37,-6.94644966e-17,-1.21435784e-39,0.00000000e+00,0.00000000e+00
1.01000000e-01,4.30080001e-08,4.30080001e-08,1.93298863e-32,4.30079879e-08,2.48091785e-09,-1.15999344e-16,-3.73104591e-18,1.18610493e-14,-2.50619077e-13,-8.85452253e-38,5.16962424e-37,-1.34722052e-16,4.65291525e-37,-1.15999344e-16,-1.35601272e-39,0.00000000e+00,0.00000000e+00
1.02000000e-01,4.30080001e-08,4.30080001e-08,2.01069476e-32,4.30079876e-08,2.50551957e-09,-7.32758614e-17,-3.80432177e-18,1.19780157e-14,-2.53141928e-13,-9.31011083e-38,5.42617723e-37,-1.40752723e-16,4.83947963e-37,-7.32758614e-17,-1.51306974e-39,0.00000000e+00,0.00000000e+00
1.03000000e-01,4.30080001e-08,4.30080001e-08,2.09072043e-32,4.30079874e-08,2.53012256e-09,-1.20927084e-16,-3.92524886e-18,1.20949515e-14,-2.55666697e-13,-9.78492354e-38,5.69239815e-37,-1.47015853e-16,5.03154937e-37,-1.20927084e-16,-1.68709360e-39,0.00000000e+00,0.00000000e+00
1.04000000e-01,4.30080001e-08,4.30080001e-08,2.17311135e-32,4.30079871e-08,2.55472684e-09,-7.72794195e-17,-4.00252828e-18,1.22118554e-14,-2.58193447e-13,-1.02796451e-37,5.96850122e-37,-1.53519345e-16,5.22922519e-37,-7.72794195e-17,-1.87979448e-39,0.00000000e+00,0.00000000e+00
1.05000000e-01,4.30080001e-08,4.30080001e-08,2.25791368e-32,4.30079869e-08,2.57933245e-09,-1.26080851e-16,-4.12860913e-18,1.23287258e-14,-2.60722240e-13,-1.07949858e-37,6.25469644e-37,-1.60271347e-16,5.43260790e-37,-1.26080851e-16,-2.09304729e-39,0.00000000e+00,0.00000000e+00
1.06000000e-01,4.30080001e-08,4.30080001e-08,2.34517400e-32,4.30079866e-08,2.60393941e-09,-8.14847498e-17,-4.21009388e-18,1.24455615e-14,-2.63253139e-13,-1.13316827e-37,6.55118865e-37,-1.67280259e-16,5.64179835e-37,-8.14847498e-17,-2.32889962e-39,0.00000000e+00,0.00000000e+00
1.07000000e-01,4.30080001e-08,4.30080001e-08,2.43493937e-32,4.30079864e-08,2.62854773e-09,-1.31471185e-16,-4.34156506e-18,1.25623607e-14,-2.65786210e-13,-1.18905021e-37,6.85817652e-37,-1.74554744e-16,5.85689725e-37,-1.31471185e-16,-2.58959400e-39,0.00000000e+00,0.00000000e+00
1.08000000e-01,4.30080001e-08,4.30080001e-08,2.52725727e-32,4.30079861e-08,2.65315744e-09,-8.59018949e-17,-4.42746696e-18,1.26791221e-14,-2.68321523e-13,-1.24722405e-37,7.17585135e-37,-1.82103729e-16,6.07800513e-37,-8.59018949e-17,-2.87757758e-39,0.00000000e+00,0.00000000e+00
1.09000000e-01,4.30080001e-08,4.30080001e-08,2.62217563e-32,4.30079859e-08,2.67776856e-09,-1.37109121e-16,-4.56457608e-18,1.27958438e-14,-2.70859147e-13,-1.30777273e-37,7.50439585e-37,-1.89936420e-16,6.30522221e-37,-1.37109121e-16,-3.19552791e-39,0.00000000e+00,0.00000000e+00
1.10000000e-01,4.30080002e-08,4.30080002e-08,2.71974284e-32,4.30079856e-08,2.70238112e-09,-9.05413835e-17,-4.65511746e-18,1.29125243e-14,-2.73399153e-13,-1.37078262e-37,7.84398279e-37,-1.98062303e-16,6.53864822e-37,-9.05413835e-17,-3.54636462e-39,0.00000000e+00,0.00000000e+00
1.11000000e-01,4.30080002e-08,4.30080002e-08,2.82000771e-32,4.30079853e-08,2.72699514e-09,-1.43006205e-16,-4.79812367e-18,1.30291617e-14,-2.75941617e-13,-1.43634377e-37,8.19477345e-37,-2.06491158e-16,6.77838230e-37,-1.43006205e-16,-3.93327924e-39,0.00000000e+00,0.00000000e+00
1.12000000e-01,4.30080002e-08,4.30080002e-08,2.92301953e-32,4.30079851e-08,2.75161065e-09,-9.54142535e-17,-4.89353792e-18,1.31457543e-14,-2.78486615e-13,-1.50455017e-37,8.55691601e-37,-2.15233065e-16,7.02452282e-37,-9.54142535e-17,-4.35974929e-39,0.00000000e+00,0.00000000e+00
1.13000000e-01,4.30080002e-08,4.30080002e-08,3.02882802e-32,4.30079848e-08,2.77622766e-09,-1.49174528e-16,-5.04271245e-18,1.32623000e-14,-2.81034225e-13,-1.57549998e-37,8.93054375e-37,-2.24298412e-16,7.27716725e-37,-1.49174528e-16,-4.82957271e-39,0.00000000e+00,0.00000000e+00
1.14000000e-01,4.30080002e-08,4.30080002e-08,3.13748332e-32,4.30079845e-08,2.80084621e-09,-1.00532076e-16,-5.14324452e-18,1.33787971e-14,-2.83584528e-13,-1.64929584e-37,9.31577310e-37,-2.33697903e-16,7.53641191e-37,-1.00532076e-16,-5.34688487e-39,0.00000000e+00,0.00000000e+00
1.15000000e-01,4.30080002e-08,4.30080002e-08,3.24903607e-32,4.30079843e-08,2.82546633e-09,-1.55626740e-16,-5.29887126e-18,1.34952435e-14,-2.86137608e-13,-1.72604517e-37,9.71270150e-37,-2.43442572e-16,7.80235183e-37,-1.55626740e-16,-5.91619824e-39,0.00000000e+00,0.00000000e+00
1.16000000e-01,4.30080002e-08,4.30080002e-08,3.36353730e-32,4.30079840e-08,2.85008803e-09,-1.05906981e-16,-5.40477825e-18,1.36116370e-14,-2.88693550e-13,-1.80586051e-37,1.01214051e-36,-2.53543787e-16,8.07508048e-37,-1.05906981e-16,-6.54242280e-39,0.00000000e+00,0.00000000e+00
1.17000000e-01,4.30080002e-08,4.30080002e-08,3.48103852e-32,4.30079837e-08,2.87471134e-09,-1.62376086e-16,-5.56715433e-18,1.37279755e-14,-2.91252443e-13,-1.88885987e-37,1.05419360e-36,-2.64013262e-16,8.35468959e-37,-1.62376086e-16,-7.23091180e-39,0.00000000e+00,0.00000000e+00
1.18000000e-01,4.30080002e-08,4.30080002e-08,3.60159169e-32,4.30079834e-08,2.89933629e-09,-1.11551684e-16,-5.67870602e-18,1.38442567e-14,-2.93814377e-13,-1.97516711e-37,1.09743201e-36,-2.74863065e-16,8.64126882e-37,-1.11551684e-16,-7.98748615e-39,0.00000000e+00,0.00000000e+00
1.19000000e-01,4.30080002e-08,4.30080002e-08,3.72524919e-32,4.30079831e-08,2.92396291e-09,-1.69436429e-16,-5.84814244e-18,1.39604783e-14,-2.96379446e-13,-2.06491240e-37,1.14185532e-36,-2.86105632e-16,8.93490555e-37,-1.69436429e-16,-8.81848720e-39,0.00000000e+00,0.00000000e+00
1.20000000e-01,4.30080002e-08,4.30080002e-08,3.85206386e-32,4.30079829e-08,2.94859122e-09,-1.17479513e-16,-5.96562196e-18,1.40766380e-14,-2.98947746e-13,-2.15823267e-37,1.18745984e-36,-2.97753775e-16,9.23568452e-37,-1.17479513e-16,-9.73080576e-39,0.00000000e+00,0.00000000e+00
1.21000000e-01,4.30080002e-08,4.30080002e-08,3.98208899e-32,4.30079826e-08,2.97322126e-09,-1.76822278e-16,-6.14244424e-18,1.41927331e-14,-3.01519376e-13,-2.25527205e-37,1.23423825e-36,-3.09820690e-16,9.54368754e-37,-1.76822278e-16,-1.07319429e-38,0.00000000e+00,0.00000000e+00
1.22000000e-01,4.30080002e-08,4.30080002e-08,4.11537832e-32,4.30079823e-08,2.99785304e-09,-1.23704440e-16,-6.26614868e-18,1.43087612e-14,-3.04094438e-13,-2.35618250e-37,1.28217915e-36,-3.22319973e-16,9.85899312e-37,-1.23704440e-16,-1.18300446e-38,0.00000000e+00,0.00000000e+00
1.23000000e-01,4.30080002e-08,4.30080002e-08,4.25198600e-32,4.30079820e-08,3.02248661e-09,-1.84548823e-16,-6.45069750e-18,1.44247195e-14,-3.06673036e-13,-2.46112431e-37,1.33126673e-36,-3.35265628e-16,1.01816760e-36,-1.84548823e-16,-1.30339714e-38,0.00000000e+00,0.00000000e+00
1.24000000e-01,4.30080002e-08,4.30080002e-08,4.39196668e-32,4.30079817e-08,3.04712198e-09,-1.30241109e-16,-6.58093861e-18,1.45406053e-14,-3.09255278e-13,-2.57026678e-37,1.38148023e-36,-3.48672080e-16,1.05118070e-36,-1.30241109e-16,-1.43533397e-38,0.00000000e+00,0.00000000e+00
1.25000000e-01,4.30080002e-08,4.30080002e-08,4.53537542e-32,4.30079814e-08,3.07175919e-09,-1.92631961e-16,-6.77357057e-18,1.46564158e-14,-3.11841276e-13,-2.68378885e-37,1.43279350e-36,-3.62554187e-16,1.08494521e-36,-1.92631961e-16,-1.57986023e-38,0.00000000e+00,0.00000000e+00
1.26000000e-01,4.30080003e-08,4.30080003e-08,4.68226773e-32,4.30079811e-08,3.09639827e-09,-1.37104869e-16,-6.91067544e-18,1.47721479e-14,-3.14431142e-13,-2.80187991e-37,1.48517443e-36,-3.76927249e-16,1.11946724e-36,-1.37104869e-16,-1.73810966e-38,0.00000000e+00,0.00000000e+00
1.27000000e-01,4.30080003e-08,4.30080003e-08,4.83269958e-32,4.30079808e-08,3.12103924e-09,-2.01088335e-16,-7.11176377e-18,1.48877987e-14,-3.17024995e-13,-2.92474051e-37,1.53858438e-36,-3.91807027e-16,1.15475234e-36,-2.01088335e-16,-1.91131372e-38,0.00000000e+00,0.00000000e+00
1.28000000e-01,4.30080003e-08,4.30080003e-08,4.98672736e-32,4.30079805e-08,3.14568214e-09,-1.44311808e-16,-7.25607558e-18,1.50033649e-14,-3.19622955e-13,-3.05258328e-37,1.59297750e-36,-4.07209748e-16,1.19080543e-36,-1.44311808e-16,-2.10080735e-38,0.00000000e+00,0.00000000e+00
1.29000000e-01,4.30080003e-08,4.30080003e-08,5.14440794e-32,4.30079802e-08,3.17032700e-09,-2.09935364e-16,-7.46601095e-18,1.51188433e-14,-3.22225146e-13,-3.18563385e-37,1.64830014e-36,-4.23152125e-16,1.22763075e-36,-2.09935364e-16,-2.30803956e-38,0.00000000e+00,0.00000000e+00
1.30000000e-01,4.30080003e-08,4.30080003e-08,5.30579862e-32,4.30079799e-08,3.19497385e-09,-1.51878788e-16,-7.61788973e-18,1.52342306e-14,-3.24831696e-13,-3.32413183e-37,1.70448997e-36,-4.39651365e-16,1.26523179e-36,-1.51878788e-16,-2.53458022e-38,0.00000000e+00,0.00000000e+00
1.31000000e-01,4.30080003e-08,4.30080003e-08,5.47095713e-32,4.30079796e-08,3.21962272e-09,-2.19191282e-16,-7.83708102e-18,1.53495232e-14,-3.27442736e-13,-3.46833192e-37,1.76147529e-36,-4.56725189e-16,1.30361124e-36,-2.19191282e-16,-2.78213224e-38,0.00000000e+00,0.00000000e+00
1.32000000e-01,4.30080003e-08,4.30080003e-08,5.63994167e-32,4.30079792e-08,3.24427365e-09,-1.59823481e-16,-7.99690450e-18,1.54647175e-14,-3.30058402e-13,-3.61850507e-37,1.81917408e-36,-4.74391839e-16,1.34277085e-36,-1.59823481e-16,-3.05253955e-38,0.00000000e+00,0.00000000e+00
1.33000000e-01,4.30080003e-08,4.30080003e-08,5.81281088e-32,4.30079789e-08,3.26892666e-09,-2.28875176e-16,-8.22577967e-18,1.55798098e-14,-3.32678832e-13,-3.77493976e-37,1.87749307e-36,-4.92670100e-16,1.38271141e-36,-2.28875176e-16,-3.34780106e-38,0.00000000e+00,0.00000000e+00
1.34000000e-01,4.30080003e-08,4.30080003e-08,5.98962383e-32,4.30079786e-08,3.29358180e-09,-1.68164408e-16,-8.39394408e-18,1.56947963e-14,-3.35304169e-13,-3.93794338e-37,1.93632670e-36,-5.11579309e-16,1.42343261e-36,-1.68164408e-16,-3.67008007e-38,0.00000000e+00,0.00000000e+00
1.35000000e-01,4.30080003e-08,4.30080003e-08,6.17044005e-32,4.30079783e-08,3.31823908e-09,-2.39007026e-16,-8.63295111e-18,1.58096730e-14,-3.37934560e-13,-4.10784368e-37,1.99555604e-36,-5.31139374e-16,1.46493297e-36,-2.39007026e-16,-4.02172025e-38,0.00000000e+00,0.00000000e+00
1.36000000e-01,4.30080003e-08,4.30080003e-08,6.35531953e-32,4.30079780e-08,3.34289856e-09,-1.76920980e-16,-8.80987209e-18,1.59244357e-14,-3.40570156e-13,-4.28499040e-37,2.05504753e-36,-5.51370788e-16,1.50720970e-36,-1.76920980e-16,-4.40525668e-38,0.00000000e+00,0.00000000e+00
1.37000000e-01,4.30080004e-08,4.30080004e-08,6.54432267e-32,4.30079776e-08,3.36756026e-09,-2.49607745e-16,-9.05947983e-18,1.60390802e-14,-3.43211113e-13,-4.46975697e-37,2.11465172e-36,-5.72294647e-16,1.55025861e-36,-2.49607745e-16,-4.82343419e-38,0.00000000e+00,0.00000000e+00
1.38000000e-01,4.30080004e-08,4.30080004e-08,6.73751036e-32,4.30079773e-08,3.39222422e-09,-1.86113539e-16,-9.24559337e-18,1.61536022e-14,-3.45857591e-13,-4.66254240e-37,2.17420185e-36,-5.93932665e-16,1.59407398e-36,-1.86113539e-16,-5.27922024e-38,0.00000000e+00,0.00000000e+00
1.39000000e-01,4.30080004e-08,4.30080004e-08,6.93494389e-32,4.30079770e-08,3.41689047e-09,-2.60699226e-16,-9.50629260e-18,1.62679970e-14,-3.48509754e-13,-4.86377328e-37,2.23351229e-36,-6.16307192e-16,1.63864840e-36,-2.60699226e-16,-5.77582597e-38,0.00000000e+00,0.00000000e+00
1.40000000e-01,4.30080004e-08,4.30080004e-08,7.13668502e-32,4.30079766e-08,3.44155905e-09,-1.95763405e-16,-9.70205600e-18,1.63822601e-14,-3.51167770e-13,-5.07390595e-37,2.29237694e-36,-6.39441230e-16,1.68397265e-36,-1.95763405e-16,-6.31672127e-38,0.00000000e+00,0.00000000e+00
1.41000000e-01,4.30080004e-08,4.30080004e-08,7.34279597e-32,4.30079763e-08,3.46623000e-09,-2.72304385e-16,-9.97436039e-18,1.64963866e-14,-3.53831814e-13,-5.29342885e-37,2.35056741e-36,-6.63358456e-16,1.73003551e-36,-2.72304385e-16,-6.90565882e-38,0.00000000e+00,0.00000000e+00
1.42000000e-01,4.30080004e-08,4.30080004e-08,7.55333938e-32,4.30079760e-08,3.49090335e-09,-2.05892917e-16,-1.01802533e-17,1.66103715e-14,-3.56502064e-13,-5.52286505e-37,2.40783110e-36,-6.88083233e-16,1.77682364e-36,-2.05892917e-16,-7.54669171e-38,0.00000000e+00,0.00000000e+00
1.43000000e-01,4.30080004e-08,4.30080004e-08,7.76837834e-32,4.30079756e-08,3.51557914e-09,-2.84447210e-16,-1.04647005e-17,1.67242096e-14,-3.59178705e-13,-5.76277497e-37,2.46388915e-36,-7.13640634e-16,1.82432130e-36,-2.84447210e-16,-8.24420102e-38,0.00000000e+00,0.00000000e+00
1.44000000e-01,4.30080004e-08,4.30080004e-08,7.98797640e-32,4.30079753e-08,3.54025741e-09,-2.16525487e-16,-1.06812260e-17,1.68378957e-14,-3.61861924e-13,-6.01375932e-37,2.51843415e-36,-7.40056461e-16,1.87251026e-36,-2.16525487e-16,-9.00291626e-38,0.00000000e+00,0.00000000e+00
1.45000000e-01,4.30080005e-08,4.30080005e-08,8.21219755e-32,4.30079749e-08,3.56493820e-09,-2.97152814e-16,-1.09783788e-17,1.69514242e-14,-3.64551916e-13,-6.27646230e-37,2.57112772e-36,-7.67357263e-16,1.92136949e-36,-2.97152814e-16,-9.82794695e-38,0.00000000e+00,0.00000000e+00
1.46000000e-01,4.30080005e-08,4.30080005e-08,8.44110623e-32,4.30079746e-08,3.58962155e-09,-2.27685650e-16,-1.12060645e-17,1.70647895e-14,-3.67248881e-13,-6.55157499e-37,2.62159794e-36,-7.95570361e-16,1.97087499e-36,-2.27685650e-16,-1.07248065e-37,0.00000000e+00,0.00000000e+00
1.47000000e-01,4.30080005e-08,4.30080005e-08,8.67476730e-32,4.30079742e-08,3.61430749e-09,-3.10447481e-16,-1.15165119e-17,1.71779858e-14,-3.69953024e-13,-6.83983904e-37,2.66943645e-36,-8.24723861e-16,2.02099950e-36,-3.10447481e-16,-1.16994480e-37,0.00000000e+00,0.00000000e+00
1.48000000e-01,4.30080005e-08,4.30080005e-08,8.91324610e-32,4.30079739e-08,3.63899607e-09,-2.39399114e-16,-1.17559111e-17,1.72910070e-14,-3.72664556e-13,-7.14205066e-37,2.71419546e-36,-8.54846685e-16,2.07171225e-36,-2.39399114e-16,-1.27582926e-37,0.00000000e+00,0.00000000e+00
1.49000000e-01,4.30080005e-08,4.30080005e-08,9.15660840e-32,4.30079735e-08,3.66368732e-09,-3.24358731e-16,-1.20802698e-17,1.74038469e-14,-3.75383694e-13,-7.45906492e-37,2.75538444e-36,-8.85968584e-16,2.12297863e-36,-3.24358731e-16,-1.39082699e-37,0.00000000e+00,0.00000000e+00
1.50000000e-01,4.30080005e-08,4.30080005e-08,9.40492042e-32,4.30079731e-08,3.68838130e-09,-2.51692818e-16,-1.23319626e-17,1.75164991e-14,-3.78110660e-13,-7.79180030e-37,2.79246658e-36,-9.18120170e-16,2.17475994e-36,-2.51692818e-16,-1.51568507e-37,0.00000000e+00,0.00000000e+00
1.51000000e-01,4.30080006e-08,4.30080006e-08,9.65824882e-32,4.30079728e-08,3.71307803e-09,-3.38915366e-16,-1.26708780e-17,1.76289569e-14,-3.80845684e-13,-8.14124373e-37,2.82485494e-36,-9.51332930e-16,2.22701299e-36,-3.38915366e-16,-1.65120940e-37,0.00000000e+00,0.00000000e+00
1.52000000e-01,4.30080006e-08,4.30080006e-08,9.91666072e-32,4.30079724e-08,3.73777757e-09,-2.64594992e-16,-1.29354730e-17,1.77412136e-14,-3.83589002e-13,-8.50845592e-37,2.85190838e-36,-9.85639259e-16,2.27968974e-36,-2.64594992e-16,-1.79826841e-37,0.00000000e+00,0.00000000e+00
1.53000000e-01,4.30080006e-08,4.30080006e-08,1.01802237e-31,4.30079720e-08,3.76247995e-09,-3.54147541e-16,-1.32896205e-17,1.78532620e-14,-3.86340855e-13,-8.89457710e-37,2.87292706e-36,-1.02107248e-15,2.33273694e-36,-3.54147541e-16,-1.95779845e-37,0.00000000e+00,0.00000000e+00
1.54000000e-01,4.30080006e-08,4.30080006e-08,1.04490057e-31,4.30079717e-08,3.78718522e-09,-2.78135214e-16,-1.35677557e-17,1.79650949e-14,-3.89101493e-13,-9.30083327e-37,2.88714772e-36,-1.05766685e-15,2.38609568e-36,-2.78135214e-16,-2.13080814e-37,0.00000000e+00,0.00000000e+00
1.55000000e-01,4.30080006e-08,4.30080006e-08,1.07230752e-31,4.30079713e-08,3.81189342e-09,-3.70086820e-16,-1.39378425e-17,1.80767048e-14,-3.91871171e-13,-9.72854287e-37,2.89373847e-36,-1.09545765e-15,2.43970093e-36,-3.70086820e-16,-2.31838446e-37,0.00000000e+00,0.00000000e+00
1.56000000e-01,4.30080007e-08,4.30080007e-08,1.10025011e-31,4.30079709e-08,3.83660461e-09,-2.92344478e-16,-1.42301870e-17,1.81880840e-14,-3.94650152e-13,-1.01791239e-36,2.89179327e-36,-1.13448112e-15,2.49348107e-36,-2.92344478e-16,-2.52169778e-37,0.00000000e+00,0.00000000e+00
1.57000000e-01,4.30080007e-08,4.30080007e-08,1.12873527e-31,4.30079705e-08,3.86131881e-09,-3.86766248e-16,-1.46169533e-17,1.82992246e-14,-3.97438706e-13,-1.06541019e-36,2.88032593e-36,-1.17477455e-15,2.54735733e-36,-3.86766248e-16,-2.74200886e-37,0.00000000e+00,0.00000000e+00
1.58000000e-01,4.30080007e-08,4.30080007e-08,1.15776999e-31,4.30079701e-08,3.88603608e-09,-3.07255261e-16,-1.49242085e-17,1.84101181e-14,-4.00237111e-13,-1.11551179e-36,2.85826372e-36,-1.21637629e-15,2.60124323e-36,-3.07255261e-16,-2.98067464e-37,0.00000000e+00,0.00000000e+00
1.59000000e-01,4.30080007e-08,4.30080007e-08,1.18736128e-31,4.30079698e-08,3.91075647e-09,-4.04220414e-16,-1.53284289e-17,1.85207563e-14,-4.03045652e-13,-1.16839378e-36,2.82444038e-36,-1.25932579e-15,2.65504399e-36,-4.04220414e-16,-3.23915618e-37,0.00000000e+00,0.00000000e+00
1.60000000e-01,4.30080007e-08,4.30080007e-08,1.21751622e-31,4.30079694e-08,3.93548003e-09,-3.22901589e-16,-1.56513305e-17,1.86311304e-14,-4.05864622e-13,-1.22424615e-36,2.77758872e-36,-1.30366361e-15,2.70865584e-36,-3.22901589e-16,-3.51902541e-37,0.00000000e+00,0.00000000e+00
1.61000000e-01,4.30080008e-08,4.30080008e-08,1.24824191e-31,4.30079690e-08,3.96020679e-09,-4.22485530e-16,-1.60738161e-17,1.87412313e-14,-4.08694323e-13,-1.28327338e-36,2.71633258e-36,-1.34943145e-15,2.76196533e-36,-4.22485530e-16,-3.82197416e-37,0.00000000e+00,0.00000000e+00
